U28900MH1984PTC034016,BHANSALI ENGINEERING INDUSTRIES PRIVATE LIMITED,Factory/plant,Abu Road plant: Sirohi District - 307026 Rajasthan - India Phone : 02974-226781 Fax : 02974-226737 Email :rpsraghav@bhansaliabs.com Internet :,24.4454258,72.7507354,Abu Rd,Abu Rd,Rajasthan
U70101GJ2004PLC044948,SUZLON GLOBAL SERVICES LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3073095,73.1810976,Vadodara,Vadodara,Gujarat
L24100UP2007PLC032909,JUBILANT INDUSTRIES LIMITED,R & D Centre,Block 133 Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
L29249GJ1986PLC009126,ELECTROTHERM (INDIA) LIMITED,Factory/plant,Transmission Line Tower Division: Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
L40100GJ1995PLC025447,SUZLON ENERGY LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
L99999MH1988PLC047303,TARAPUR TRANSFORMERS LIMITED,Factory/plant,L/25/5 Vadodra - Gujarat - India Phone : 0265-2830290 Fax : 0265-2339629 Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U27100GJ2011PTC066987,DIAMOND POWER TRANSMISSION PRIVATE LIMITED,Factory/plant,Phase II Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U27109GJ2004PLC044170,SUZLON STRUCTURES LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U31101PN2004PLC019205,SUZLON GENERATORS LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U31900GJ2008PTC055471,ELECTROTHERM RENEWABLES PRIVATE LIMITED,Factory/plant,Transmission Line Tower Division: Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U40100GJ2000PLC037245,SUZLON TOWERS AND STRUCTURES LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U40100GJ2008PLC053326,ELECTROTHERM ENGINEERING & PROJECTS LIMITED,Factory/plant,Transmission Line Tower Division: Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U40108GJ2004PLC044409,SUZLON GUJARAT WIND PARK LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U40108GJ2008PTC053315,SUZLON GREEN POWER PRIVATE LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U40108KA2006PLC041191,SUZLON WIND INTERNATIONAL LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U45203TZ2004PLC011180,SUZLON POWER INFRASTRUCTURE LIMITED,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U74900GJ2007NPL052449,SUZLON FOUNDATION,Factory/plant,Block No. 93 Vadodra - 391242 Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
U80222GJ2008NPL054607,ELECTROTHERM FOUNDATION,Factory/plant,Transmission Line Tower Division: Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.3071588,73.1812187,Vadodara,Vadodara,Gujarat
L45200GJ1995PLC028373,PRABHAV INDUSTRIES LIMITED,Factory/plant,Thundav Anjeswar Road Baroda District - Gujarat - India Phone : Fax : Email : Internet :,22.3091028,73.1843516,Vadodara,Vadodara,Gujarat
L31100GJ1967PLC001437,VOLTAMP TRANSFORMERS LIMITED,Registered Office & Factory,Makarpura Vadodra - 390014 Gujarat - India Phone : 0265-2642011 Fax : 0265-2646774 Email :voltamp@voltamptransformers.com Internet : http://www.voltamptransformers.com,22.2324813,73.1882428,Vadodara,Vadodara,Gujarat
L99999GJ1987PLC009768,20 MICRONS LIMITED,Factory/plant,Plot No. 253-254 & 256 GIDC Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.268024,73.1911694,Vadodara,Vadodara,Gujarat
U15543GJ1993PLC020540,20 MICRONS NANO MINERALS LIMITED,Factory/plant,Plot No. 253-254 & 256 GIDC Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.268024,73.1911694,Vadodara,Vadodara,Gujarat
L72100MH1989PLC053467,SPARC SYSTEMS LIMITED,R & D Centre,907/4 GIDC Vadodra - 390010 Gujarat - India Phone : Fax : Email : Internet :,22.2646552,73.1916402,Vadodara,Vadodara,Gujarat
U73100GJ1998PTC034188,SPARC BIO RESEARCH PRIVATE LIMITED,R & D Centre,907/4 GIDC Vadodra - 390010 Gujarat - India Phone : Fax : Email : Internet :,22.2646552,73.1916402,Vadodara,Vadodara,Gujarat
U85310MH1998NPL115227,SPARC SAMUDAYA NIRMAN SAHAYAK,R & D Centre,907/4 GIDC Vadodra - 390010 Gujarat - India Phone : Fax : Email : Internet :,22.2646552,73.1916402,Vadodara,Vadodara,Gujarat
U45300MH1993PTC173775,RELIANCE INFOCOMM INFRASTRUCTURE PRIVATE LIMITED,Factory/plant,P. O. Petrochemicals Vadodra - 391346 Gujarat - India Phone : Fax : Email : Internet :,22.2762712,73.2212998,Vadodara,Vadodara,Gujarat
U30000MH1996PTC096079,SIEMENS NIXDORF INFORMATION SYSTEMS PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3166482,73.2322404,Vadodara,Vadodara,Gujarat
U72900MH2012FTC237123,SIEMENS CONVERGENCE CREATORS PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3166482,73.2322404,Vadodara,Vadodara,Gujarat
L85910GJ1974PLC002595,SIEMENS HEALTHCARE DIAGNOSTICS LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3167932,73.2435812,Vadodara,Vadodara,Gujarat
U72900MH2005PTC154435,SIEMENS CORPORATE FINANCE PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3277494,73.251559,Vadodara,Vadodara,Gujarat
L40200DL1984GOI018976,GAIL (INDIA) LIMITED,Factory/plant,LPG Recovery Plant Baroda District - 391760 Gujarat - India Phone : Fax : Email : Internet :,22.29778,73.3762358,Vadodara,Vadodara,Gujarat
U40200DL2008GOI178614,GAIL GAS LIMITED,Factory/plant,LPG Recovery Plant Baroda District - 391760 Gujarat - India Phone : Fax : Email : Internet :,22.29778,73.3762358,Vadodara,Vadodara,Gujarat
L34100GJ1985PLC007958,MUNJAL AUTO INDUSTRIES LIMITED,Registered Office & Factory,187 GIDC Industrial Estate Vadodra District - 391760 Gujarat - India Phone : 02668-262421 Fax : 02668-262427 Email :cs@munjalauto.com Internet : http://www.munjalauto.com,22.2938906,73.3847388,Vadodara,Vadodara,Gujarat
L28910GJ1989PLC012015,SANGHVI FORGING AND ENGINEERING LIMITED,Factory/plant,1401 1402 1403 Vadodra District - 391760 Gujarat - India Phone : Fax : Email : Internet :,22.3047357,73.3888892,Vadodara,Vadodara,Gujarat
L28910GJ1989PLC012015,SANGHVI FORGING AND ENGINEERING LIMITED,Registered Office & Factory,244/6-7 Vadodra District - 391760 Gujarat - India Phone : 02668-263020 Fax : 02668-263411 Email :ho@sanghviforge.com Internet : http://www.sanghviforge.com,22.3047357,73.3888892,Vadodara,Vadodara,Gujarat
U15543GJ1993PLC020540,20 MICRONS NANO MINERALS LIMITED,Factory/plant,Plot No.172/175 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.303732,73.3984881,Vadodara,Vadodara,Gujarat
U15543GJ1993PLC020540,20 MICRONS NANO MINERALS LIMITED,Factory/plant,55 GIDC Vadodra District - 391340 Gujarat - India Phone : Fax : Email : Internet :,22.303732,73.3984881,Vadodara,Vadodara,Gujarat
L51900MH1985PLC035738,STERLING BIOTECH LIMITED,Factory/plant,Jambusar Road Vadodra District - 390012 Gujarat - India Phone : 2321720 Fax : 2335257 Email : Internet :,22.1699443,72.9511338,,Vadodara,Gujarat
U31900MH2014PLC258217,CROMPTON GREAVES CONSUMER PRODUCTS LIMITED,Factory/plant,Baroda Lamp Works Baroda District - 391430 Gujarat - India Phone : Fax : Email : Internet :,22.1273939,72.9814877,,Vadodara,Gujarat
L65910MH1980PLC023000,TILAK VENTURES LIMITED,Factory/plant,Moxi Plant Vadodra District - 391350 Gujarat - India Phone : 2667-244350 Fax : 2667-244340 Email : Internet :,22.4106642,73.120208,,Vadodara,Gujarat
L65910MH1980PLC023000,TILAK VENTURES LIMITED,R & D Centre,Sankarda-Bhadarva Road Vadodra District - 391350 Gujarat - India Phone : 2667-244350 Fax : 2667-244340 Email : Internet :,22.4708309,73.1236447,,Vadodara,Gujarat
L51420MH1989PLC053772,BILPOWER LIMITED,Factory/plant,440- 441- 447 Baroda - 391243 Gujarat - India Phone : 0265-2830824 Fax : 0265-2830929 Email : Internet :,22.1808609,73.1585626,,Vadodara,Gujarat
L51420MH1989PLC053772,BILPOWER LIMITED,Factory/plant,Export Unit: Baroda - 391243 Gujarat - India Phone : Fax : Email : Internet :,22.1808609,73.1585626,,Vadodara,Gujarat
U45201MH2006PTC165339,BILPOWER TEXTILES AND CONPRO PRIVATE LIMITED,Factory/plant,440- 441- 447 Baroda - 391243 Gujarat - India Phone : 0265-2830824 Fax : 0265-2830929 Email : Internet :,22.1808609,73.1585626,,Vadodara,Gujarat
U45201MH2006PTC165339,BILPOWER TEXTILES AND CONPRO PRIVATE LIMITED,Factory/plant,Export Unit: Baroda - 391243 Gujarat - India Phone : Fax : Email : Internet :,22.1808609,73.1585626,,Vadodara,Gujarat
L74999MH2002PLC134707,SUDAR INDUSTRIES LIMITED,Factory/plant,Chemical Division: Vadodra District - Gujarat - India Phone : 02662-244277 Fax : Email : Internet :,22.317894,73.168988,,Vadodara,Gujarat
L85910GJ1974PLC002595,SIEMENS HEALTHCARE DIAGNOSTICS LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U30000MH1996PTC096079,SIEMENS NIXDORF INFORMATION SYSTEMS PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U35201MH2008PTC184302,SIEMENS ROLLING STOCK PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U72900MH2005PTC154435,SIEMENS CORPORATE FINANCE PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U72900MH2012FTC237123,SIEMENS CONVERGENCE CREATORS PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U74140HR1998PTC033948,SIEMENS POWER ENGINEERING PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U93000MH2013FTC243776,SIEMENS POSTAL PARCEL & AIRPORT LOGISTICS PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
U99999MH1986PLC093854,SIEMENS TECHNOLOGY AND SERVICES PRIVATE LIMITED,Factory/plant,R.S. No. 144 Vadodra - 390013 Gujarat - India Phone : 0265-2638831 Fax : 0265-2638839 Email : Internet :,22.2379162,73.1792125,,Vadodara,Gujarat
L24110GJ1986PLC009003,BODAL CHEMICALS LIMITED,Factory/plant,Unit VIII: Vadodra District - Gujarat - India Phone : Fax : Email : Internet :,22.2064606,73.1821623,,Vadodara,Gujarat
L16000GJ1955PLC067605,GOLDEN TOBACCO LIMITED,Factory/plant,Unit- II Vadodra - 390022 Gujarat - India Phone : Fax : Email : Internet :,22.4091102,73.2411506,,Vadodara,Gujarat
L16000GJ1955PLC067605,GOLDEN TOBACCO LIMITED,Registered Office & Factory,Darjipura Vadodra - 390022 Gujarat - India Phone : 0265-2540281 Fax : 0265-2541700 Email :share@goldentobacco.in Internet : http://www.goldentobacco.in,22.4091102,73.2411506,,Vadodara,Gujarat
L29299PN1980PLC022787,THERMAX LIMITED.,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U29219PN1987PLC045658,THERMAX SUSTAINABLE ENERGY SOLUTIONS LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U29246MH1991PLC062959,THERMAX ENGINEERING CONSTRUCTION COMPANY LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U29253MH2010PTC204890,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PRIVATE LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U29299MH1997PLC107595,THERMAX CO-GEN LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U29299PN2009PLC134761,THERMAX SPX ENERGY TECHNOLOGIES LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U40101MH1996PLC099641,THERMAX ENERGY PERFORMANCE SERVICES LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U40109PN2009PLC134659,THERMAX ONSITE ENERGY SOLUTIONS LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U51219MH1994PLC075876,THERMAX ELECTRONICS LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U72200MH1996PTC099050,THERMAX INSTRUMENTATION LIMITED,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
U80102PN2007NPL129858,THERMAX SOCIAL INITIATIVE FOUNDATION,Factory/plant,Plot No.21/1-2-3 Vadodra District - 391775 Gujarat - India Phone : Fax : Email : Internet :,22.4784318,73.2411506,,Vadodara,Gujarat
L28920MH1957PLC010839,SIEMENS LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
U30007TN1992PTC023830,SIEMENS BUILDING TECHNOLOGIES PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
U35201MH2008PTC184302,SIEMENS ROLLING STOCK PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
U67190KA2000PTC027964,SIEMENS INFORMATION PROCESSING SERVICES PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
U74140HR1998PTC033948,SIEMENS POWER ENGINEERING PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
U93000MH2013FTC243776,SIEMENS POSTAL PARCEL & AIRPORT LOGISTICS PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
U99999MH1986PLC093854,SIEMENS TECHNOLOGY AND SERVICES PRIVATE LIMITED,Factory/plant,589 Sayajipura Vadodra - 390019 Gujarat - India Phone : Fax : Email : Internet :,22.3127714,73.2588441,,Vadodara,Gujarat
L24100UP2007PLC032909,JUBILANT INDUSTRIES LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L24100UP2007PLC032909,JUBILANT INDUSTRIES LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L24100UP2007PLC032909,JUBILANT INDUSTRIES LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L24116UP1978PLC004624,JUBILANT LIFE SCIENCES LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L24116UP1978PLC004624,JUBILANT LIFE SCIENCES LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L74899UP1995PLC043677,JUBILANT FOODWORKS LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L74899UP1995PLC043677,JUBILANT FOODWORKS LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
L99999GJ1987PLC009768,20 MICRONS LIMITED,Factory/plant,Plot No.172/175 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U11103UP2006PTC043500,JUBILANT E AND P VENTURES PRIVATE LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U11103UP2006PTC043500,JUBILANT E AND P VENTURES PRIVATE LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24100UP2013FLC060821,JUBILANT GENERICS LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24100UP2013FLC060821,JUBILANT GENERICS LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24110UP1998PLC029591,JUBILANT BIOSYS LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24110UP1998PLC029591,JUBILANT BIOSYS LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24232UP2004PLC029008,JUBILANT CLINSYS LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24232UP2004PLC029008,JUBILANT CLINSYS LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24232UP2004PLC029009,JUBILANT CHEMSYS LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U24232UP2004PLC029009,JUBILANT CHEMSYS LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U45201UP2006PLC031618,JUBILANT INFRASTRUCTURE LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U45201UP2006PLC031618,JUBILANT INFRASTRUCTURE LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U45400WB2008PTC130944,JUBILANT TOWERS PRIVATE LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U45400WB2008PTC130944,JUBILANT TOWERS PRIVATE LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U50100UP2009PTC043765,JUBILANT MOTORWORKS PRIVATE LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U50100UP2009PTC043765,JUBILANT MOTORWORKS PRIVATE LIMITED,R & D Centre,Block 133 Vadodra District - 391520 Gujarat - India Phone : Fax : Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
U51909UP2004PTC043687,JUBILANT REALTY PRIVATE LIMITED,Factory/plant,Block 133 Vadodra District - 391520 Gujarat - India Phone : 02667-251361 Fax : 02667-251633 Email : Internet :,22.5655846,73.3001233,,Vadodara,Gujarat
